0	0	0	0	i+u
1	0	0	0	p/2
2	0	0	0	x
3	0	0	0	v
4	0	0	0	t
5	0	0	0	v
6	0	0	0	x
7	0	0	0	p
8	0	0	0	x
9	0	0	0	v
10	0	0	0	t
11	0	0	0	v
12	0	0	0	x
13	0	0	0	p/2
14	0	0	0	w+r+s+i+u
15	0	0	0	p/2
16	0	0	0	x
17	0	0	0	v
18	0	0	0	y-t
19	0	0	0	v
20	0	0	0	x
21	0	0	0	p
22	0	0	0	x
23	0	0	0	v
24	0	0	0	y-t
25	0	0	0	v
26	0	0	0	x
27	0	0	0	3*p/2
28	0	0	0	w+r+s+i+u-z-q
29	14682112	0	0	z+q+p/2
30	14682112	0	0	x
31	14682112	0	0	v
32	14682112	0	0	t
33	14682112	0	0	v
34	14682112	0	0	x
35	14682112	0	0	p
36	14682112	0	0	x
37	14682112	0	0	v
38	14682112	0	0	t
39	14682112	0	0	v
40	14682112	0	0	x
41	14682112	0	0	z+q+p/2
42	0	0	0	w+r+s+i+u-z-z-q-q
43	14682112	0	0	z+q+p/2
44	14682112	0	0	x
45	14682112	0	0	v
46	14682112	0	0	y-t
47	14682112	0	0	v
48	14682112	0	0	x
49	14682112	0	0	p
50	14682112	0	0	x
51	14682112	0	0	v
52	14682112	0	0	y-t
53	14682112	0	0	v
54	14682112	0	0	x
55	14682112	0	0	z+q+3*p/2
56	0	1	0	w+s+r-z-q
